,day,employee_headcount,company_id
19311,2015-01-24,7,11
19312,2015-01-25,7,11
19313,2015-01-26,7,11
19314,2015-01-27,7,11
19315,2015-01-28,7,11
19316,2015-01-29,7,11
19317,2015-01-30,6,11
19318,2015-01-31,6,11
19319,2015-02-01,6,11
19320,2015-02-02,6,11
19321,2015-02-03,6,11
19322,2015-02-04,6,11
19323,2015-02-05,6,11
19324,2015-02-06,5,11
19325,2015-02-07,5,11
19326,2015-02-08,5,11
19327,2015-02-09,5,11
19328,2015-02-10,5,11
19329,2015-02-11,5,11
19330,2015-02-12,5,11
19331,2015-02-13,5,11
19332,2015-02-14,5,11
19333,2015-02-15,5,11
19334,2015-02-16,5,11
19335,2015-02-17,5,11
19336,2015-02-18,5,11
19337,2015-02-19,5,11
19338,2015-02-20,5,11
19339,2015-02-21,5,11
19340,2015-02-22,5,11
19341,2015-02-23,5,11
19342,2015-02-24,5,11
19343,2015-02-25,5,11
19344,2015-02-26,5,11
19345,2015-02-27,5,11
19346,2015-02-28,5,11
19347,2015-03-01,5,11
19348,2015-03-02,5,11
19349,2015-03-03,5,11
19350,2015-03-04,5,11
19351,2015-03-05,5,11
19352,2015-03-06,5,11
19353,2015-03-07,5,11
19354,2015-03-08,5,11
19355,2015-03-09,5,11
19356,2015-03-10,5,11
19357,2015-03-11,5,11
19358,2015-03-12,5,11
19359,2015-03-13,5,11
19360,2015-03-14,5,11
19361,2015-03-15,5,11
19362,2015-03-16,5,11
19363,2015-03-17,5,11
19364,2015-03-18,5,11
19365,2015-03-19,5,11
19366,2015-03-20,5,11
19367,2015-03-21,5,11
19368,2015-03-22,5,11
19369,2015-03-23,5,11
19370,2015-03-24,5,11
19371,2015-03-25,5,11
19372,2015-03-26,5,11
19373,2015-03-27,5,11
19374,2015-03-28,5,11
19375,2015-03-29,5,11
19376,2015-03-30,5,11
19377,2015-03-31,5,11
19378,2015-04-01,5,11
19379,2015-04-02,5,11
19380,2015-04-03,5,11
19381,2015-04-04,5,11
19382,2015-04-05,5,11
19383,2015-04-06,5,11
19384,2015-04-07,5,11
19385,2015-04-08,5,11
19386,2015-04-09,5,11
19387,2015-04-10,5,11
19388,2015-04-11,5,11
19389,2015-04-12,5,11
19390,2015-04-13,5,11
19391,2015-04-14,5,11
19392,2015-04-15,5,11
19393,2015-04-16,5,11
19394,2015-04-17,5,11
19395,2015-04-18,5,11
19396,2015-04-19,5,11
19397,2015-04-20,5,11
19398,2015-04-21,5,11
19399,2015-04-22,5,11
19400,2015-04-23,5,11
19401,2015-04-24,5,11
19402,2015-04-25,5,11
19403,2015-04-26,5,11
19404,2015-04-27,5,11
19405,2015-04-28,5,11
19406,2015-04-29,5,11
19407,2015-04-30,5,11
19408,2015-05-01,5,11
19409,2015-05-02,5,11
19410,2015-05-03,5,11
19411,2015-05-04,5,11
19412,2015-05-05,5,11
19413,2015-05-06,5,11
19414,2015-05-07,5,11
19415,2015-05-08,4,11
19416,2015-05-09,4,11
19417,2015-05-10,4,11
19418,2015-05-11,4,11
19419,2015-05-12,4,11
19420,2015-05-13,4,11
19421,2015-05-14,4,11
19422,2015-05-15,4,11
19423,2015-05-16,4,11
19424,2015-05-17,4,11
19425,2015-05-18,4,11
19426,2015-05-19,4,11
19427,2015-05-20,4,11
19428,2015-05-21,4,11
19429,2015-05-22,4,11
19430,2015-05-23,4,11
19431,2015-05-24,4,11
19432,2015-05-25,4,11
19433,2015-05-26,4,11
19434,2015-05-27,4,11
19435,2015-05-28,4,11
19436,2015-05-29,4,11
19437,2015-05-30,4,11
19438,2015-05-31,4,11
19439,2015-06-01,4,11
19440,2015-06-02,4,11
19441,2015-06-03,4,11
19442,2015-06-04,4,11
19443,2015-06-05,4,11
19444,2015-06-06,4,11
19445,2015-06-07,4,11
19446,2015-06-08,4,11
19447,2015-06-09,4,11
19448,2015-06-10,4,11
19449,2015-06-11,4,11
19450,2015-06-12,4,11
19451,2015-06-13,4,11
19452,2015-06-14,4,11
19453,2015-06-15,4,11
19454,2015-06-16,4,11
19455,2015-06-17,4,11
19456,2015-06-18,4,11
19457,2015-06-19,4,11
19458,2015-06-20,4,11
19459,2015-06-21,4,11
19460,2015-06-22,4,11
19461,2015-06-23,4,11
19462,2015-06-24,4,11
19463,2015-06-25,4,11
19464,2015-06-26,4,11
19465,2015-06-27,4,11
19466,2015-06-28,4,11
19467,2015-06-29,4,11
19468,2015-06-30,4,11
19469,2015-07-01,4,11
19470,2015-07-02,4,11
19471,2015-07-03,4,11
19472,2015-07-04,4,11
19473,2015-07-05,4,11
19474,2015-07-06,4,11
19475,2015-07-07,4,11
19476,2015-07-08,4,11
19477,2015-07-09,4,11
19478,2015-07-10,4,11
19479,2015-07-11,4,11
19480,2015-07-12,4,11
19481,2015-07-13,4,11
19482,2015-07-14,4,11
19483,2015-07-15,4,11
19484,2015-07-16,4,11
19485,2015-07-17,4,11
19486,2015-07-18,4,11
19487,2015-07-19,4,11
19488,2015-07-20,4,11
19489,2015-07-21,4,11
19490,2015-07-22,4,11
19491,2015-07-23,4,11
19492,2015-07-24,4,11
19493,2015-07-25,4,11
19494,2015-07-26,4,11
19495,2015-07-27,4,11
19496,2015-07-28,4,11
19497,2015-07-29,4,11
19498,2015-07-30,4,11
19499,2015-07-31,4,11
19500,2015-08-01,4,11
19501,2015-08-02,4,11
19502,2015-08-03,4,11
19503,2015-08-04,4,11
19504,2015-08-05,4,11
19505,2015-08-06,4,11
19506,2015-08-07,4,11
19507,2015-08-08,4,11
19508,2015-08-09,4,11
19509,2015-08-10,4,11
19510,2015-08-11,4,11
19511,2015-08-12,4,11
19512,2015-08-13,4,11
19513,2015-08-14,4,11
19514,2015-08-15,4,11
19515,2015-08-16,4,11
19516,2015-08-17,4,11
19517,2015-08-18,4,11
19518,2015-08-19,4,11
19519,2015-08-20,4,11
19520,2015-08-21,4,11
19521,2015-08-22,4,11
19522,2015-08-23,4,11
19523,2015-08-24,4,11
19524,2015-08-25,4,11
19525,2015-08-26,4,11
19526,2015-08-27,4,11
19527,2015-08-28,4,11
19528,2015-08-29,4,11
19529,2015-08-30,4,11
19530,2015-08-31,4,11
19531,2015-09-01,4,11
19532,2015-09-02,4,11
19533,2015-09-03,4,11
19534,2015-09-04,4,11
19535,2015-09-05,4,11
19536,2015-09-06,4,11
19537,2015-09-07,4,11
19538,2015-09-08,4,11
19539,2015-09-09,4,11
19540,2015-09-10,4,11
19541,2015-09-11,4,11
19542,2015-09-12,4,11
19543,2015-09-13,4,11
19544,2015-09-14,4,11
19545,2015-09-15,4,11
19546,2015-09-16,4,11
19547,2015-09-17,4,11
19548,2015-09-18,4,11
19549,2015-09-19,4,11
19550,2015-09-20,4,11
19551,2015-09-21,4,11
19552,2015-09-22,4,11
19553,2015-09-23,4,11
19554,2015-09-24,4,11
19555,2015-09-25,4,11
19556,2015-09-26,4,11
19557,2015-09-27,4,11
19558,2015-09-28,4,11
19559,2015-09-29,4,11
19560,2015-09-30,4,11
19561,2015-10-01,4,11
19562,2015-10-02,4,11
19563,2015-10-03,4,11
19564,2015-10-04,4,11
19565,2015-10-05,4,11
19566,2015-10-06,4,11
19567,2015-10-07,4,11
19568,2015-10-08,4,11
19569,2015-10-09,4,11
19570,2015-10-10,4,11
19571,2015-10-11,4,11
19572,2015-10-12,4,11
19573,2015-10-13,4,11
19574,2015-10-14,4,11
19575,2015-10-15,4,11
19576,2015-10-16,4,11
19577,2015-10-17,4,11
19578,2015-10-18,4,11
19579,2015-10-19,4,11
19580,2015-10-20,4,11
19581,2015-10-21,4,11
19582,2015-10-22,4,11
19583,2015-10-23,4,11
19584,2015-10-24,4,11
19585,2015-10-25,4,11
19586,2015-10-26,4,11
19587,2015-10-27,4,11
19588,2015-10-28,4,11
19589,2015-10-29,4,11
19590,2015-10-30,4,11
19591,2015-10-31,4,11
19592,2015-11-01,4,11
19593,2015-11-02,4,11
19594,2015-11-03,4,11
19595,2015-11-04,4,11
19596,2015-11-05,4,11
19597,2015-11-06,4,11
19598,2015-11-07,4,11
19599,2015-11-08,4,11
19600,2015-11-09,4,11
19601,2015-11-10,4,11
19602,2015-11-11,4,11
19603,2015-11-12,4,11
19604,2015-11-13,4,11
19605,2015-11-14,4,11
19606,2015-11-15,4,11
19607,2015-11-16,4,11
19608,2015-11-17,4,11
19609,2015-11-18,4,11
19610,2015-11-19,4,11
19611,2015-11-20,4,11
19612,2015-11-21,4,11
19613,2015-11-22,4,11
19614,2015-11-23,4,11
19615,2015-11-24,4,11
19616,2015-11-25,4,11
19617,2015-11-26,4,11
19618,2015-11-27,4,11
19619,2015-11-28,4,11
19620,2015-11-29,4,11
19621,2015-11-30,4,11
19622,2015-12-01,4,11
19623,2015-12-02,4,11
19624,2015-12-03,4,11
19625,2015-12-04,4,11
19626,2015-12-05,4,11
19627,2015-12-06,4,11
19628,2015-12-07,4,11
19629,2015-12-08,4,11
19630,2015-12-09,4,11
19631,2015-12-10,4,11
19632,2015-12-11,4,11
19633,2015-12-12,4,11
19634,2015-12-13,4,11
19635,2011-01-24,0,12
19636,2011-01-25,0,12
19637,2011-01-26,0,12
19638,2011-01-27,0,12
19639,2011-01-28,0,12
19640,2011-01-29,0,12
19641,2011-01-30,0,12
19642,2011-01-31,0,12
19643,2011-02-01,0,12
19644,2011-02-02,0,12
19645,2011-02-03,0,12
19646,2011-02-04,0,12
19647,2011-02-05,0,12
19648,2011-02-06,0,12
19649,2011-02-07,0,12
19650,2011-02-08,0,12
19651,2011-02-09,0,12
19652,2011-02-10,0,12
19653,2011-02-11,0,12
19654,2011-02-12,0,12
19655,2011-02-13,0,12
19656,2011-02-14,0,12
19657,2011-02-15,0,12
19658,2011-02-16,0,12
19659,2011-02-17,0,12
19660,2011-02-18,0,12
19661,2011-02-19,0,12
19662,2011-02-20,0,12
19663,2011-02-21,0,12
19664,2011-02-22,0,12
19665,2011-02-23,0,12
19666,2011-02-24,0,12
19667,2011-02-25,0,12
19668,2011-02-26,0,12
19669,2011-02-27,0,12
19670,2011-02-28,0,12
19671,2011-03-01,0,12
19672,2011-03-02,0,12
19673,2011-03-03,0,12
19674,2011-03-04,0,12
19675,2011-03-05,0,12
19676,2011-03-06,0,12
19677,2011-03-07,0,12
19678,2011-03-08,0,12
19679,2011-03-09,0,12
19680,2011-03-10,0,12
19681,2011-03-11,0,12
19682,2011-03-12,0,12
19683,2011-03-13,0,12
19684,2011-03-14,1,12
19685,2011-03-15,1,12
19686,2011-03-16,1,12
19687,2011-03-17,1,12
19688,2011-03-18,1,12
19689,2011-03-19,1,12
19690,2011-03-20,1,12
19691,2011-03-21,1,12
19692,2011-03-22,1,12
19693,2011-03-23,1,12
19694,2011-03-24,1,12
19695,2011-03-25,1,12
19696,2011-03-26,1,12
19697,2011-03-27,1,12
19698,2011-03-28,1,12
19699,2011-03-29,1,12
19700,2011-03-30,1,12
19701,2011-03-31,1,12
19702,2011-04-01,1,12
19703,2011-04-02,1,12
19704,2011-04-03,1,12
19705,2011-04-04,1,12
19706,2011-04-05,1,12
19707,2011-04-06,1,12
19708,2011-04-07,1,12
19709,2011-04-08,1,12
19710,2011-04-09,1,12
19711,2011-04-10,1,12
19712,2011-04-11,1,12
19713,2011-04-12,1,12
19714,2011-04-13,1,12
19715,2011-04-14,1,12
19716,2011-04-15,1,12
19717,2011-04-16,1,12
19718,2011-04-17,1,12
19719,2011-04-18,1,12
19720,2011-04-19,1,12
19721,2011-04-20,1,12
19722,2011-04-21,1,12
19723,2011-04-22,1,12
19724,2011-04-23,1,12
19725,2011-04-24,1,12
19726,2011-04-25,1,12
19727,2011-04-26,1,12
19728,2011-04-27,1,12
19729,2011-04-28,1,12
19730,2011-04-29,1,12
19731,2011-04-30,1,12
19732,2011-05-01,1,12
19733,2011-05-02,1,12
19734,2011-05-03,1,12
19735,2011-05-04,1,12
19736,2011-05-05,1,12
19737,2011-05-06,1,12
19738,2011-05-07,1,12
19739,2011-05-08,1,12
19740,2011-05-09,1,12
19741,2011-05-10,1,12
19742,2011-05-11,1,12
19743,2011-05-12,1,12
19744,2011-05-13,1,12
19745,2011-05-14,1,12
19746,2011-05-15,1,12
19747,2011-05-16,2,12
19748,2011-05-17,2,12
19749,2011-05-18,2,12
19750,2011-05-19,2,12
19751,2011-05-20,2,12
19752,2011-05-21,2,12
19753,2011-05-22,2,12
19754,2011-05-23,2,12
19755,2011-05-24,2,12
19756,2011-05-25,2,12
19757,2011-05-26,2,12
19758,2011-05-27,2,12
19759,2011-05-28,2,12
19760,2011-05-29,2,12
19761,2011-05-30,2,12
19762,2011-05-31,2,12
19763,2011-06-01,2,12
19764,2011-06-02,2,12
19765,2011-06-03,2,12
19766,2011-06-04,2,12
19767,2011-06-05,2,12
19768,2011-06-06,3,12
19769,2011-06-07,3,12
19770,2011-06-08,3,12
19771,2011-06-09,3,12
19772,2011-06-10,3,12
19773,2011-06-11,3,12
19774,2011-06-12,3,12
19775,2011-06-13,3,12
19776,2011-06-14,3,12
19777,2011-06-15,3,12
19778,2011-06-16,3,12
19779,2011-06-17,3,12
19780,2011-06-18,3,12
19781,2011-06-19,3,12
19782,2011-06-20,4,12
19783,2011-06-21,4,12
19784,2011-06-22,4,12
19785,2011-06-23,4,12
19786,2011-06-24,4,12
19787,2011-06-25,4,12
19788,2011-06-26,4,12
19789,2011-06-27,4,12
19790,2011-06-28,4,12
19791,2011-06-29,4,12
19792,2011-06-30,4,12
19793,2011-07-01,4,12
19794,2011-07-02,4,12
19795,2011-07-03,4,12
19796,2011-07-04,4,12
19797,2011-07-05,4,12
19798,2011-07-06,4,12
19799,2011-07-07,4,12
19800,2011-07-08,4,12
19801,2011-07-09,4,12
19802,2011-07-10,4,12
19803,2011-07-11,4,12
19804,2011-07-12,4,12
19805,2011-07-13,4,12
19806,2011-07-14,4,12
19807,2011-07-15,4,12
19808,2011-07-16,4,12
19809,2011-07-17,4,12
19810,2011-07-18,4,12
19811,2011-07-19,4,12
19812,2011-07-20,4,12
19813,2011-07-21,4,12
19814,2011-07-22,4,12
19815,2011-07-23,4,12
19816,2011-07-24,4,12
19817,2011-07-25,4,12
19818,2011-07-26,4,12
19819,2011-07-27,4,12
19820,2011-07-28,4,12
19821,2011-07-29,4,12
19822,2011-07-30,4,12
19823,2011-07-31,4,12
19824,2011-08-01,4,12
19825,2011-08-02,4,12
19826,2011-08-03,4,12
19827,2011-08-04,4,12
19828,2011-08-05,4,12
19829,2011-08-06,4,12
19830,2011-08-07,4,12
19831,2011-08-08,4,12
19832,2011-08-09,4,12
19833,2011-08-10,4,12
19834,2011-08-11,4,12
19835,2011-08-12,4,12
19836,2011-08-13,4,12
19837,2011-08-14,4,12
19838,2011-08-15,4,12
19839,2011-08-16,4,12
19840,2011-08-17,4,12
19841,2011-08-18,4,12
19842,2011-08-19,4,12
19843,2011-08-20,4,12
19844,2011-08-21,4,12
19845,2011-08-22,4,12
19846,2011-08-23,4,12
19847,2011-08-24,4,12
19848,2011-08-25,4,12
19849,2011-08-26,4,12
19850,2011-08-27,4,12
19851,2011-08-28,4,12
19852,2011-08-29,4,12
19853,2011-08-30,4,12
19854,2011-08-31,4,12
19855,2011-09-01,4,12
19856,2011-09-02,4,12
19857,2011-09-03,4,12
19858,2011-09-04,4,12
19859,2011-09-05,4,12
19860,2011-09-06,4,12
19861,2011-09-07,4,12
19862,2011-09-08,4,12
19863,2011-09-09,4,12
19864,2011-09-10,4,12
19865,2011-09-11,4,12
19866,2011-09-12,4,12
19867,2011-09-13,4,12
19868,2011-09-14,4,12
19869,2011-09-15,4,12
19870,2011-09-16,4,12
19871,2011-09-17,4,12
19872,2011-09-18,4,12
19873,2011-09-19,4,12
19874,2011-09-20,4,12
19875,2011-09-21,4,12
19876,2011-09-22,4,12
19877,2011-09-23,4,12
19878,2011-09-24,4,12
19879,2011-09-25,4,12
19880,2011-09-26,4,12
19881,2011-09-27,4,12
19882,2011-09-28,4,12
19883,2011-09-29,4,12
19884,2011-09-30,4,12
19885,2011-10-01,4,12
19886,2011-10-02,4,12
19887,2011-10-03,4,12
19888,2011-10-04,4,12
19889,2011-10-05,4,12
19890,2011-10-06,4,12
19891,2011-10-07,4,12
19892,2011-10-08,4,12
19893,2011-10-09,4,12
19894,2011-10-10,4,12
19895,2011-10-11,4,12
19896,2011-10-12,4,12
19897,2011-10-13,5,12
19898,2011-10-14,5,12
19899,2011-10-15,5,12
19900,2011-10-16,5,12
19901,2011-10-17,5,12
19902,2011-10-18,5,12
19903,2011-10-19,5,12
19904,2011-10-20,5,12
19905,2011-10-21,5,12
19906,2011-10-22,5,12
19907,2011-10-23,5,12
19908,2011-10-24,5,12
19909,2011-10-25,5,12
19910,2011-10-26,5,12
19911,2011-10-27,5,12
19912,2011-10-28,5,12
19913,2011-10-29,5,12
19914,2011-10-30,5,12
19915,2011-10-31,5,12
19916,2011-11-01,5,12
19917,2011-11-02,5,12
19918,2011-11-03,5,12
19919,2011-11-04,5,12
19920,2011-11-05,5,12
19921,2011-11-06,5,12
19922,2011-11-07,5,12
19923,2011-11-08,5,12
19924,2011-11-09,5,12
19925,2011-11-10,5,12
19926,2011-11-11,5,12
19927,2011-11-12,5,12
19928,2011-11-13,5,12
19929,2011-11-14,5,12
19930,2011-11-15,5,12
19931,2011-11-16,5,12
19932,2011-11-17,5,12
19933,2011-11-18,5,12
19934,2011-11-19,5,12
19935,2011-11-20,5,12
19936,2011-11-21,5,12
19937,2011-11-22,5,12
19938,2011-11-23,5,12
19939,2011-11-24,5,12
19940,2011-11-25,5,12
19941,2011-11-26,5,12
19942,2011-11-27,5,12
19943,2011-11-28,5,12
19944,2011-11-29,5,12
19945,2011-11-30,5,12
19946,2011-12-01,5,12
19947,2011-12-02,5,12
19948,2011-12-03,5,12
19949,2011-12-04,5,12
19950,2011-12-05,5,12
19951,2011-12-06,5,12
19952,2011-12-07,5,12
19953,2011-12-08,5,12
19954,2011-12-09,5,12
19955,2011-12-10,5,12
19956,2011-12-11,5,12
19957,2011-12-12,5,12
19958,2011-12-13,5,12
19959,2011-12-14,5,12
19960,2011-12-15,5,12
19961,2011-12-16,5,12
19962,2011-12-17,5,12
19963,2011-12-18,5,12
19964,2011-12-19,5,12
19965,2011-12-20,5,12
19966,2011-12-21,5,12
19967,2011-12-22,5,12
19968,2011-12-23,5,12
19969,2011-12-24,5,12
19970,2011-12-25,5,12
19971,2011-12-26,5,12
19972,2011-12-27,5,12
19973,2011-12-28,5,12
19974,2011-12-29,5,12
19975,2011-12-30,5,12
19976,2011-12-31,5,12
19977,2012-01-01,5,12
19978,2012-01-02,5,12
19979,2012-01-03,5,12
19980,2012-01-04,5,12
19981,2012-01-05,5,12
19982,2012-01-06,5,12
19983,2012-01-07,5,12
19984,2012-01-08,5,12
19985,2012-01-09,5,12
19986,2012-01-10,5,12
19987,2012-01-11,5,12
19988,2012-01-12,5,12
19989,2012-01-13,5,12
19990,2012-01-14,5,12
19991,2012-01-15,5,12
19992,2012-01-16,5,12
19993,2012-01-17,5,12
19994,2012-01-18,5,12
19995,2012-01-19,5,12
19996,2012-01-20,5,12
19997,2012-01-21,5,12
19998,2012-01-22,5,12
19999,2012-01-23,5,12
20000,2012-01-24,5,12
20001,2012-01-25,5,12
20002,2012-01-26,5,12
20003,2012-01-27,5,12
20004,2012-01-28,5,12
20005,2012-01-29,5,12
20006,2012-01-30,5,12
20007,2012-01-31,5,12
20008,2012-02-01,5,12
20009,2012-02-02,5,12
20010,2012-02-03,5,12
20011,2012-02-04,5,12
20012,2012-02-05,5,12
20013,2012-02-06,5,12
20014,2012-02-07,5,12
20015,2012-02-08,5,12
20016,2012-02-09,5,12
20017,2012-02-10,5,12
20018,2012-02-11,5,12
20019,2012-02-12,5,12
20020,2012-02-13,5,12
20021,2012-02-14,5,12
20022,2012-02-15,5,12
20023,2012-02-16,5,12
20024,2012-02-17,5,12
20025,2012-02-18,5,12
20026,2012-02-19,5,12
20027,2012-02-20,5,12
20028,2012-02-21,5,12
20029,2012-02-22,5,12
20030,2012-02-23,5,12
20031,2012-02-24,4,12
20032,2012-02-25,4,12
20033,2012-02-26,4,12
20034,2012-02-27,4,12
20035,2012-02-28,4,12
20036,2012-02-29,4,12
20037,2012-03-01,4,12
20038,2012-03-02,4,12
20039,2012-03-03,4,12
20040,2012-03-04,4,12
20041,2012-03-05,4,12
20042,2012-03-06,4,12
20043,2012-03-07,4,12
20044,2012-03-08,4,12
20045,2012-03-09,4,12
20046,2012-03-10,4,12
20047,2012-03-11,4,12
20048,2012-03-12,5,12
20049,2012-03-13,5,12
20050,2012-03-14,5,12
20051,2012-03-15,5,12
20052,2012-03-16,5,12
20053,2012-03-17,5,12
20054,2012-03-18,5,12
20055,2012-03-19,5,12
20056,2012-03-20,5,12
20057,2012-03-21,5,12
20058,2012-03-22,5,12
20059,2012-03-23,5,12
20060,2012-03-24,5,12
20061,2012-03-25,5,12
20062,2012-03-26,5,12
20063,2012-03-27,5,12
20064,2012-03-28,5,12
20065,2012-03-29,5,12
20066,2012-03-30,5,12
20067,2012-03-31,5,12
20068,2012-04-01,5,12
20069,2012-04-02,5,12
20070,2012-04-03,5,12
20071,2012-04-04,5,12
20072,2012-04-05,5,12
20073,2012-04-06,5,12
20074,2012-04-07,5,12
20075,2012-04-08,5,12
20076,2012-04-09,5,12
20077,2012-04-10,5,12
20078,2012-04-11,5,12
20079,2012-04-12,5,12
20080,2012-04-13,5,12
20081,2012-04-14,5,12
20082,2012-04-15,5,12
20083,2012-04-16,5,12
20084,2012-04-17,5,12
20085,2012-04-18,5,12
20086,2012-04-19,5,12
20087,2012-04-20,5,12
20088,2012-04-21,5,12
20089,2012-04-22,5,12
20090,2012-04-23,5,12
20091,2012-04-24,5,12
20092,2012-04-25,5,12
20093,2012-04-26,5,12
20094,2012-04-27,5,12
20095,2012-04-28,5,12
20096,2012-04-29,5,12
20097,2012-04-30,5,12
20098,2012-05-01,5,12
20099,2012-05-02,5,12
20100,2012-05-03,5,12
20101,2012-05-04,4,12
20102,2012-05-05,4,12
20103,2012-05-06,4,12
20104,2012-05-07,4,12
20105,2012-05-08,4,12
20106,2012-05-09,4,12
20107,2012-05-10,4,12
20108,2012-05-11,4,12
20109,2012-05-12,4,12
20110,2012-05-13,4,12
20111,2012-05-14,4,12
20112,2012-05-15,4,12
20113,2012-05-16,4,12
20114,2012-05-17,4,12
20115,2012-05-18,3,12
20116,2012-05-19,3,12
20117,2012-05-20,3,12
20118,2012-05-21,3,12
20119,2012-05-22,3,12
20120,2012-05-23,3,12
20121,2012-05-24,3,12
20122,2012-05-25,3,12
20123,2012-05-26,3,12
20124,2012-05-27,3,12
20125,2012-05-28,3,12
20126,2012-05-29,3,12
20127,2012-05-30,3,12
20128,2012-05-31,3,12
20129,2012-06-01,3,12
20130,2012-06-02,3,12
20131,2012-06-03,3,12
20132,2012-06-04,3,12
20133,2012-06-05,3,12
20134,2012-06-06,3,12
20135,2012-06-07,3,12
20136,2012-06-08,3,12
20137,2012-06-09,3,12
20138,2012-06-10,3,12
20139,2012-06-11,3,12
20140,2012-06-12,3,12
20141,2012-06-13,3,12
20142,2012-06-14,3,12
20143,2012-06-15,3,12
20144,2012-06-16,3,12
20145,2012-06-17,3,12
20146,2012-06-18,3,12
20147,2012-06-19,3,12
20148,2012-06-20,3,12
20149,2012-06-21,3,12
20150,2012-06-22,3,12
20151,2012-06-23,3,12
20152,2012-06-24,3,12
20153,2012-06-25,3,12
20154,2012-06-26,3,12
20155,2012-06-27,3,12
20156,2012-06-28,3,12
20157,2012-06-29,3,12
20158,2012-06-30,3,12
20159,2012-07-01,3,12
20160,2012-07-02,4,12
20161,2012-07-03,4,12
20162,2012-07-04,4,12
20163,2012-07-05,4,12
20164,2012-07-06,4,12
20165,2012-07-07,4,12
20166,2012-07-08,4,12
20167,2012-07-09,4,12
20168,2012-07-10,4,12
20169,2012-07-11,4,12
20170,2012-07-12,4,12
20171,2012-07-13,4,12
20172,2012-07-14,4,12
20173,2012-07-15,4,12
20174,2012-07-16,4,12
20175,2012-07-17,4,12
20176,2012-07-18,4,12
20177,2012-07-19,4,12
20178,2012-07-20,4,12
20179,2012-07-21,4,12
20180,2012-07-22,4,12
20181,2012-07-23,4,12
20182,2012-07-24,4,12
20183,2012-07-25,4,12
20184,2012-07-26,4,12
20185,2012-07-27,4,12
20186,2012-07-28,4,12
20187,2012-07-29,4,12
20188,2012-07-30,4,12
20189,2012-07-31,4,12
20190,2012-08-01,4,12
20191,2012-08-02,4,12
20192,2012-08-03,4,12
20193,2012-08-04,4,12
20194,2012-08-05,4,12
20195,2012-08-06,4,12
20196,2012-08-07,4,12
20197,2012-08-08,4,12
20198,2012-08-09,4,12
20199,2012-08-10,4,12
20200,2012-08-11,4,12
20201,2012-08-12,4,12
20202,2012-08-13,4,12
20203,2012-08-14,4,12
20204,2012-08-15,4,12
20205,2012-08-16,4,12
20206,2012-08-17,4,12
20207,2012-08-18,4,12
20208,2012-08-19,4,12
20209,2012-08-20,4,12
20210,2012-08-21,4,12
20211,2012-08-22,4,12
20212,2012-08-23,4,12
20213,2012-08-24,4,12
20214,2012-08-25,4,12
20215,2012-08-26,4,12
20216,2012-08-27,4,12
20217,2012-08-28,4,12
20218,2012-08-29,4,12
20219,2012-08-30,4,12
20220,2012-08-31,4,12
20221,2012-09-01,4,12
20222,2012-09-02,4,12
20223,2012-09-03,4,12
20224,2012-09-04,4,12
20225,2012-09-05,4,12
20226,2012-09-06,4,12
20227,2012-09-07,4,12
20228,2012-09-08,4,12
20229,2012-09-09,4,12
20230,2012-09-10,4,12
20231,2012-09-11,4,12
20232,2012-09-12,4,12
20233,2012-09-13,4,12
20234,2012-09-14,4,12
20235,2012-09-15,4,12
20236,2012-09-16,4,12
20237,2012-09-17,4,12
20238,2012-09-18,4,12
20239,2012-09-19,4,12
20240,2012-09-20,4,12
20241,2012-09-21,4,12
20242,2012-09-22,4,12
20243,2012-09-23,4,12
20244,2012-09-24,4,12
20245,2012-09-25,4,12
20246,2012-09-26,4,12
20247,2012-09-27,4,12
20248,2012-09-28,4,12
20249,2012-09-29,4,12
20250,2012-09-30,4,12
20251,2012-10-01,4,12
20252,2012-10-02,4,12
20253,2012-10-03,4,12
20254,2012-10-04,4,12
20255,2012-10-05,4,12
20256,2012-10-06,4,12
20257,2012-10-07,4,12
20258,2012-10-08,4,12
20259,2012-10-09,4,12
20260,2012-10-10,4,12
20261,2012-10-11,4,12
20262,2012-10-12,4,12
20263,2012-10-13,4,12
20264,2012-10-14,4,12
20265,2012-10-15,4,12
20266,2012-10-16,4,12
20267,2012-10-17,4,12
20268,2012-10-18,4,12
20269,2012-10-19,4,12
20270,2012-10-20,4,12
20271,2012-10-21,4,12
20272,2012-10-22,4,12
20273,2012-10-23,4,12
20274,2012-10-24,4,12
20275,2012-10-25,4,12
20276,2012-10-26,4,12
20277,2012-10-27,4,12
20278,2012-10-28,4,12
20279,2012-10-29,4,12
20280,2012-10-30,4,12
20281,2012-10-31,4,12
20282,2012-11-01,4,12
20283,2012-11-02,4,12
20284,2012-11-03,4,12
20285,2012-11-04,4,12
20286,2012-11-05,4,12
20287,2012-11-06,4,12
20288,2012-11-07,4,12
20289,2012-11-08,4,12
20290,2012-11-09,4,12
20291,2012-11-10,4,12
20292,2012-11-11,4,12
20293,2012-11-12,5,12
20294,2012-11-13,5,12
20295,2012-11-14,5,12
20296,2012-11-15,5,12
20297,2012-11-16,5,12
20298,2012-11-17,5,12
20299,2012-11-18,5,12
20300,2012-11-19,5,12
20301,2012-11-20,5,12
20302,2012-11-21,5,12
20303,2012-11-22,5,12
20304,2012-11-23,5,12
20305,2012-11-24,5,12
20306,2012-11-25,5,12
20307,2012-11-26,6,12
20308,2012-11-27,6,12
20309,2012-11-28,6,12
